country,year,female_lfp,fertility,gdppc
Nicaragua,2009,45.7999992370605,2.475,1494.89753463999
Niger,2009,39.5999984741211,7.675,336.707755244972
Nigeria,2009,47.9000015258789,5.873,2205.00377515843
Norway,2009,62.2000007629395,1.98,88213.9309120162
Oman,2009,27.2999992370605,2.888,20257.9606657235
Pakistan,2009,22.7999992370605,3.901,1048.52579162254
Panama,2009,49.5,2.524,7681.17567602321
Papua New Guinea,2009,70.9000015258789,4.044,1348.05395945975
Paraguay,2009,57.2000007629395,2.787,2890.33875516108
Peru,2009,67.5,2.566,4694.5029010635
Philippines,2009,49.2999992370605,3.187,2023.50365909747
Poland,2009,47.4000015258789,1.4,12126.2034483163
Portugal,2009,56,1.34,22130.1630508374
Puerto Rico,2009,37.5,1.6528,27007.8569098663
Qatar,2009,50.0999984741211,2.15,65753.6721828517
Romania,2009,47.9000015258789,1.66,8314.73633184719
Russian Federation,2009,57,1.54,10219.5213064054
Rwanda,2009,86.5999984741211,4.598,529.720153163467
Samoa,2009,24.8999996185303,4.389,3539.02054506937
Sao Tome and Principe,2009,43.4000015258789,4.835,1107.10749719182
Saudi Arabia,2009,17.3999996185303,3.044,18346.4041707305
Senegal,2009,65.5,5.171,985.250750739426
Serbia,2009,45.2000007629395,1.44,5358.8437417654
Sierra Leone,2009,65.6999969482422,5.293,439.753676308979
Singapore,2009,56.0999984741211,1.22,41133.2998100586
Slovak Republic,2009,50.2999992370605,1.44,15819.5057696546
Slovenia,2009,53.5,1.53,23253.4814058374
Solomon Islands,2009,53.4000015258789,4.3,1220.48053538723
South Africa,2009,44.9000015258789,2.5,7282.48053304557
Spain,2009,50.7000007629395,1.38,30875.4214343657
Sri Lanka,2009,36.7000007629395,2.233,2630.1436159026
St. Lucia,2009,62.2000007629395,2,7211.08033092136
St. Vincent and the Grenadines,2009,55.2000007629395,2.092,6451.54685232134
Sudan,2009,30.7999992370605,4.713,1412.1265126753501
Suriname,2009,39.7000007629395,2.493,8105.32480807948
Swaziland,2009,43.2999992370605,3.632,3788.43417467855
Sweden,2009,59.5,1.94,49554.5095831301
Switzerland,2009,61.5999984741211,1.5,72901.4282111483
Tajikistan,2009,58.2000007629395,3.502,714.477252062954
Tanzania,2009,88.4000015258789,5.489,687.612611101722
Thailand,2009,64.6999969482422,1.551,4765.2441969357
Timor-Leste,2009,26.2000007629395,5.7,814.600230644421
Togo,2009,80.5999984741211,4.936,490.53911316384
Tonga,2009,53.5999984741211,3.963,3449.02271076648
Trinidad and Tobago,2009,51.7000007629395,1.804,16226.4394410227
Tunisia,2009,24.7999992370605,2.05,4076.48972892594
Turkey,2009,26.1000003814697,2.151,9399.35484355768
Turkmenistan,2009,46.4000015258789,2.445,4153.58780245573
Uganda,2009,76.3000030517578,6.247,595.706074512421
Ukraine,2009,52.4000015258789,1.473,2834.34324513462
United Arab Emirates,2009,44.9000015258789,1.903,36525.7589582788
United Kingdom,2009,55.5,1.89,38280.1743244877
United States,2009,58.2000007629395,2.002,47575.608562749
Uruguay,2009,55.0999984741211,2.094,11112.4916013453
Uzbekistan,2009,47.5,2.53,1305.53821306914
Vanuatu,2009,61.4000015258789,3.549,2987.97401092606
"Venezuela, RB",2009,51,2.501,13997.6346242861
Vietnam,2009,72.1999969482422,1.935,1266.31350863825
West Bank and Gaza,2009,15.6000003814697,4.496,2352.51362533411
"Yemen, Rep.",2009,24.5,4.856,1250.16021316469
Zambia,2009,73.3000030517578,5.772,1360.20348799156
Zimbabwe,2009,83,4.044,616.557458931797
Afghanistan,2010,15.3999996185303,5.746,569.940728793286
Albania,2010,45.2000007629395,1.663,4094.35883191918
Algeria,2010,14.6000003814697,2.873,4473.48644568115
Angola,2010,62.7000007629395,6.416,3886.47935432524
Argentina,2010,47,2.37,10332.0323662966
Armenia,2010,50.9000015258789,1.648,3124.78401786195
Australia,2010,58.7999992370605,1.928,51845.6548605562
Austria,2010,53.9000015258789,1.44,46659.8408181344
Azerbaijan,2010,61.7999992370605,1.92,5842.80578358576
"Bahamas, The",2010,69.1999969482422,1.904,21920.5165867583
Bahrain,2010,39.2999992370605,2.142,20386.0175551116
Bangladesh,2010,56.9000015258789,2.332,760.331935200195
Barbados,2010,65.9000015258789,1.781,15906.1893174632
Belarus,2010,49.5,1.44,5818.8548592158
Belgium,2010,47.5999984741211,1.86,44382.8189867028
Belize,2010,48.7999992370605,2.714,4348.01953874968
Benin,2010,67.3000030517578,5.094,732.953622726674
Bhutan,2010,65.9000015258789,2.331,2201.29307778936
Bolivia,2010,63.7000007629395,3.2,1981.16631274669
Bosnia and Herzegovina,2010,34,1.288,4475.08813004565
Botswana,2010,71.6999969482422,2.893,6243.99883079196
Brazil,2010,59.4000015258789,1.838,11121.4209541496
Brunei Darussalam,2010,53.5,1.953,34852.0239843014
Bulgaria,2010,47.5,1.57,6843.26328885315
Burkina Faso,2010,77.1999969482422,5.867,575.011881752413
Burundi,2010,83,6.302,214.230990840075
Cabo Verde,2010,50.4000015258789,2.464,3393.92721243272
Cambodia,2010,79,2.875,782.692789877004
Cameroon,2010,63.2999992370605,5.017,1147.2423467852
Canada,2010,61.7999992370605,1.6269,47445.7619347846
Central African Republic,2010,72.5,4.624,446.800204552837
Chad,2010,64.0999984741211,6.594,895.878034872605
Chile,2010,46.7999992370605,1.824,12785.0518749447
China,2010,63.5,1.539,4560.5124871009
Colombia,2010,55.2999992370605,2.01,6250.65449979147
Comoros,2010,34.5999984741211,4.755,759.263130863878
"Congo, Dem. Rep.",2010,70.6999969482422,6.386,311.247895988429
"Congo, Rep.",2010,68.3000030517578,5.02,2953.18500787675
Costa Rica,2010,46.0999984741211,1.922,8199.42725744617
Cote d'Ivoire,2010,52,5.231,1236.08519806872
Croatia,2010,45.7000007629395,1.55,13509.1858157682
Cuba,2010,43.0999984741211,1.635,5688.66673216525
Cyprus,2010,57.0999984741211,1.481,30818.4639574235
Czech Republic,2010,49.2000007629395,1.51,19763.9637984737
Denmark,2010,59.7999992370605,1.87,57647.668762065
Djibouti,2010,35.5999984741211,3.484,1358.46050004911
Dominican Republic,2010,51,2.597,5451.0680613947
Ecuador,2010,53.7000007629395,2.656,4657.30173745799
"Egypt, Arab Rep.",2010,23.2999992370605,3.184,2668.03598826159
El Salvador,2010,47.2000007629395,2.078,3547.07098315322
Equatorial Guinea,2010,80.5,5.176,22366.2939001749
Eritrea,2010,79.5999984741211,4.605,451.426693297243
Estonia,2010,56.2000007629395,1.72,14639.473302339
Ethiopia,2010,78.1999969482422,4.903,341.85895616943
Fiji,2010,37.4000015258789,2.669,3651.9582906354
Finland,2010,56.2000007629395,1.87,46205.1660111855
France,2010,50.9000015258789,2.03,40705.7662299421
Gabon,2010,55.5,4.083,9312.04946268888
"Gambia, The",2010,72.1999969482422,5.796,562.568166142471
Georgia,2010,55.5999984741211,1.82,2964.47704802208
Germany,2010,52.7000007629395,1.39,41788.0447853084
Ghana,2010,66.9000015258789,4.272,1323.09914056856
Greece,2010,44.0999984741211,1.47,26919.3616367757
Guatemala,2010,48.7999992370605,3.434,2805.97393749085
Guinea,2010,65.3000030517578,5.337,430.0564738591
Guinea-Bissau,2010,68,5.091,517.889175790384
Guyana,2010,41.5999984741211,2.68,2998.94127424089
Haiti,2010,60.0999984741211,3.325,662.279381247833
Honduras,2010,41.9000015258789,2.695,2096.20294862728
"Hong Kong SAR, China",2010,51.7999992370605,1.127,32549.998231121
Hungary,2010,43.7000007629395,1.25,13025.7947978134
Iceland,2010,70.4000015258789,2.2,41620.0674537296
India,2010,28.6000003814697,2.622,1345.7213825728
Indonesia,2010,51.2000007629395,2.513,3125.21994505825
"Iran, Islamic Rep.",2010,16,1.765,6299.91873790671
Iraq,2010,14.5,4.659,4487.36628937513
Ireland,2010,53.0999984741211,2.05,48541.4776442369
Israel,2010,52.5999984741211,3.03,30661.9900386465
Italy,2010,38,1.46,35851.5080738451
Jamaica,2010,55.7000007629395,2.174,4902.67269174762
Japan,2010,49.4000015258789,1.39,44507.6637099867
Jordan,2010,15.6000003814697,3.553,4054.27066775675
Kazakhstan,2010,66.9000015258789,2.6,9070.64997199985
Kenya,2010,61.5,4.629,991.850545143199
"Korea, Rep.",2010,49.2999992370605,1.226,22151.2088921324
Kuwait,2010,42.7999992370605,2.353,37725.141206371
Kyrgyz Republic,2010,55.2000007629395,3.1,880.037775119109
Lao PDR,2010,76.4000015258789,3.293,1138.52608169241
Latvia,2010,53.7999992370605,1.36,11329.8951237997
Lebanon,2010,22,1.613,8763.79596416551
Lesotho,2010,58.7000007629395,3.303,1189.7761514595
Liberia,2010,58.0999984741211,5.024,326.604438111264
Libya,2010,29.7999992370605,2.603,11933.7792588018
Lithuania,2010,54.2999992370605,1.5,11988.757967609
Luxembourg,2010,48.7999992370605,1.63,103267.276511115
"Macao SAR, China",2010,65.6999969482422,1.061,52604.3271347173
"Macedonia, FYR",2010,42.7999992370605,1.471,4561.17754644919
Madagascar,2010,87.1999969482422,4.654,414.142787218657
Malawi,2010,85.0999984741211,5.531,471.058753242702
Malaysia,2010,44.0999984741211,1.998,9069.03071650886
Maldives,2010,55.0999984741211,2.209,6330.79498041553
Mali,2010,50.2000007629395,6.547,704.064620886671
Malta,2010,34.5999984741211,1.36,21087.7946931036
Mauritania,2010,28.2999992370605,4.835,1207.82745750371
Mauritius,2010,43.2999992370605,1.57,8000.37643182154
Mexico,2010,43.7999992370605,2.356,8861.49371999101
Moldova,2010,37.5999984741211,1.274,1631.53583179532
Mongolia,2010,55.0999984741211,2.555,2650.34681979049
Montenegro,2010,43,1.767,6681.9271483604
Morocco,2010,25.8999996185303,2.535,2857.6734140278
Mozambique,2010,86.1999969482422,5.564,417.501231533203
Myanmar,2010,75.0999984741211,2.386,957.624744232148
Namibia,2010,56.5,3.605,5143.13067579247
Nepal,2010,79.9000015258789,2.606,595.427519830012
Netherlands,2010,58.2000007629395,1.79,50341.251919716
New Zealand,2010,61.5,2.17,33692.1695969513
Nicaragua,2010,46.2000007629395,2.428,1523.48146882139
Niger,2010,39.7999992370605,7.667,351.006218346786
Nigeria,2010,47.9000015258789,5.84,2314.96353665347
Norway,2010,61.4000015258789,1.95,87646.2700974708
Oman,2010,27.7999992370605,2.888,19920.6495686354
Pakistan,2010,23.8999996185303,3.855,1043.30020503812
Panama,2010,48.7999992370605,2.513,7987.06037222421
Papua New Guinea,2010,70.5999984741211,3.985,1418.92359069215
Paraguay,2010,54.7999992370605,2.73,3225.59175373637
Peru,2010,67.5999984741211,2.545,5021.24937359289
Philippines,2010,50.2999992370605,3.133,2145.24000707339
Poland,2010,48.2999992370605,1.41,12599.5248642681
Portugal,2010,56.2999992370605,1.39,22539.9960076117
Puerto Rico,2010,35.0999984741211,1.6235,26435.7330836866
Qatar,2010,50.5,2.104,70870.2265835221
Romania,2010,48.2000007629395,1.59,8297.48362072379
Russian Federation,2010,56.4000015258789,1.57,10674.987707365
Rwanda,2010,86.6999969482422,4.441,553.597457610684
Samoa,2010,24.1000003814697,4.338,3530.57399435316
Sao Tome and Principe,2010,44,4.789,1155.51295145414
Saudi Arabia,2010,17.7000007629395,2.987,18753.9812332079
Senegal,2010,65.6999969482422,5.174,996.707488311076
Serbia,2010,43.9000015258789,1.4,5411.87740391911
Sierra Leone,2010,65.6999969482422,5.151,453.022040725798
Singapore,2010,57.2999992370605,1.15,46569.6795060716
Slovak Republic,2010,50.7999992370605,1.43,16601.6019729568
Slovenia,2010,53.0999984741211,1.57,23438.8674661771
Solomon Islands,2010,53.4000015258789,4.236,1276.34872518313
South Africa,2010,43.5,2.467,7392.86777422255
Spain,2010,51.4000015258789,1.37,30737.8322708385
Sri Lanka,2010,34.7999992370605,2.203,2819.65130924227
St. Lucia,2010,62.4000015258789,1.982,7000.6415825229
St. Vincent and the Grenadines,2010,55.5,2.07,6231.71322553846
Sudan,2010,30.8999996185303,4.636,1421.53294242954
Suriname,2010,40.0999984741211,2.465,8430.90596506227
Swaziland,2010,43.5,3.559,3793.65946441211
Sweden,2010,59,1.98,52076.4305245885
Switzerland,2010,60.7999992370605,1.52,74277.1205125567
Tajikistan,2010,58.2999992370605,3.514,744.184227326495
Tanzania,2010,88.3000030517578,5.427,708.521932325363
Thailand,2010,64.4000015258789,1.547,5111.90920222917
Timor-Leste,2010,25,5.6,884.276107947326
Togo,2010,80.6999969482422,4.868,496.482494202806
Tonga,2010,53.5999984741211,3.913,3554.07545539972
Trinidad and Tobago,2010,52.5,1.806,16684.0085959244
Tunisia,2010,24.8999996185303,2.13,4176.59159013024
Turkey,2010,27.6000003814697,2.134,10111.1925071277
Turkmenistan,2010,46.4000015258789,2.411,4479.01235418457
Uganda,2010,76.0999984741211,6.154,608.954866048332
Ukraine,2010,52.4000015258789,1.443,2965.14236549771
United Arab Emirates,2010,46.2000007629395,1.868,34341.9112921486
United Kingdom,2010,55.5,1.92,38708.6762921633
United States,2010,57.5999984741211,1.931,48374.0867933094
Uruguay,2010,55.2000007629395,2.078,11938.2750545308
Uzbekistan,2010,47.5999984741211,2.34,1377.08214046938
Vanuatu,2010,61.5,3.499,2965.75223011673
"Venezuela, RB",2010,50.5,2.472,13581.3533771018
Vietnam,2010,72.3000030517578,1.946,1333.58352396677
West Bank and Gaza,2010,14.6999998092651,4.433,2338.71987682303
"Yemen, Rep.",2010,24.7999992370605,4.703,1310.05367135994
Zambia,2010,73.3000030517578,5.687,1456.12682574588
Zimbabwe,2010,83,4.048,674.268695411166
Afghanistan,2011,15.6000003814697,5.506,587.005047845623
Albania,2011,45.0999984741211,1.699,4210.67707973313
Algeria,2011,14.8000001907349,2.903,4517.84413982272
Angola,2011,62.9000015258789,6.335,3905.81805278903
Argentina,2011,47.2000007629395,2.358,10853.2595338679
Armenia,2011,53.7999992370605,1.613,3266.70168361635
Australia,2011,59,1.927,52346.9024868509
Austria,2011,54.0999984741211,1.43,47808.6234915203
Azerbaijan,2011,62.2000007629395,1.96,5770.96970270605
"Bahamas, The",2011,69.1999969482422,1.9,21701.1707342655
Bahrain,2011,39.4000015258789,2.115,20078.8588400226
Bangladesh,2011,57.0999984741211,2.286,800.04347928581
Barbados,2011,65.9000015258789,1.785,15967.300452801
Belarus,2011,49.7000007629395,1.51,6152.45664352862
Belgium,2011,46.7999992370605,1.81,44558.0035187718
Belize,2011,49,2.676,4337.10791690841
Benin,2011,67.4000015258789,5.009,733.864893231345
Bhutan,2011,66.0999984741211,2.236,2336.07395134083
Bolivia,2011,63.9000015258789,3.133,2051.13188381976
Bosnia and Herzegovina,2011,34,1.286,4519.20674967619
Botswana,2011,71.8000030517578,2.89,6488.96623466853
Brazil,2011,59.5,1.823,11446.6009053327
Brunei Darussalam,2011,53.2000007629395,1.934,35601.4635601931
Bulgaria,2011,47.2000007629395,1.51,7019.17801535239
Burkina Faso,2011,77.1999969482422,5.78,595.044213713015
Burundi,2011,83.0999984741211,6.212,215.708934517953
Cabo Verde,2011,50.7000007629395,2.417,3494.56483849432
Cambodia,2011,78.9000015258789,2.804,824.845751247195
Cameroon,2011,63.5,4.938,1164.85245106731
Canada,2011,61.7000007629395,1.61,48455.2140160142
Central African Republic,2011,72.5,4.537,452.794424884544
Chad,2011,64,6.485,867.30309777264
Chile,2011,48.7000007629395,1.806,13385.131216038
China,2011,63.7000007629395,1.544,4971.54482081216
Colombia,2011,55.5,1.978,6592.43073615253
Comoros,2011,34.7999992370605,4.693,760.20595899059
"Congo, Dem. Rep.",2011,70.6999969482422,6.294,322.117465422174
"Congo, Rep.",2011,68.4000015258789,4.994,2972.78705904298
Costa Rica,2011,46.2999992370605,1.893,8449.93874656655
Cote d'Ivoire,2011,52.0999984741211,5.177,1154.75440584978
Croatia,2011,44.7000007629395,1.48,13902.8312028813
Cuba,2011,43.2000007629395,1.632,5840.14551097881
Cyprus,2011,56.4000015258789,1.473,30138.5935112701
Czech Republic,2011,49.4000015258789,1.43,20118.5351428923
Denmark,2011,59.5999984741211,1.75,58072.2536964567
Djibouti,2011,35.9000015258789,3.406,1400.60559611154
Dominican Republic,2011,51.0999984741211,2.568,5547.76391171133
Ecuador,2011,54.0999984741211,2.628,4943.44713231647
"Egypt, Arab Rep.",2011,23.3999996185303,3.253,2659.87641930604
El Salvador,2011,47.4000015258789,2.031,3615.58323042619
Equatorial Guinea,2011,80.5,5.095,23120.8287225634
Eritrea,2011,79.8000030517578,4.525,480.376164704132
Estonia,2011,57.0999984741211,1.61,15799.5711195898
Ethiopia,2011,78.1999969482422,4.77,370.357901615444
Fiji,2011,37.4000015258789,2.641,3718.8557990424
Finland,2011,55.9000015258789,1.83,47173.8305830842
France,2011,50.7999992370605,2.01,41351.6528296788
Gabon,2011,55.7000007629395,4.05,9748.86145951197
"Gambia, The",2011,72.1999969482422,5.789,520.954806722213
Georgia,2011,55.9000015258789,1.822,3220.39135994255
Germany,2011,53.5,1.36,43306.5024457091
Ghana,2011,67,4.258,1471.97135793989
Greece,2011,43.9000015258789,1.4,24497.1695861201
Guatemala,2011,48.9000015258789,3.373,2861.19085880303
Guinea,2011,65.4000015258789,5.256,434.864006492896
Guinea-Bissau,2011,68.0999984741211,5.033,552.928193498125
Guyana,2011,42,2.647,3151.45168557822
Haiti,2011,60.2999992370605,3.245,688.854379944989
Honduras,2011,42.2000007629395,2.599,2143.03873556544
"Hong Kong SAR, China",2011,51.7000007629395,1.204,33888.4825216575
Hungary,2011,43.9000015258789,1.23,13289.9737364452
Iceland,2011,69.8000030517578,2.02,42318.0587541241
India,2011,27.7999992370605,2.563,1416.11803348493
Indonesia,2011,51.2999992370605,2.509,3274.73370494482
"Iran, Islamic Rep.",2011,16.2000007629395,1.755,6455.21417529639
Iraq,2011,14.6000003814697,4.654,4674.62590973914
Ireland,2011,52.9000015258789,2.03,48345.3849893659
Israel,2011,52.5999984741211,2.98,31624.279615526
Italy,2011,38.0999984741211,1.44,35996.277664598
Jamaica,2011,55.5,2.136,4970.79057915444
Japan,2011,48.0999984741211,1.39,44544.1741751047
Jordan,2011,15.6000003814697,3.533,4008.9638391713
Kazakhstan,2011,67.3000030517578,2.59,9603.59325045309
Kenya,2011,61.7000007629395,4.556,1024.73034594884
"Korea, Rep.",2011,49.5,1.244,22796.4694308597
Kuwait,2011,43.0999984741211,2.279,39062.9916909508
Kyrgyz Republic,2011,55.4000015258789,3.1,921.177039121392
Lao PDR,2011,76.4000015258789,3.215,1209.49916558913
Latvia,2011,53.2999992370605,1.33,12254.7261998258
Lebanon,2011,22.3999996185303,1.641,8442.08738348222
Lesotho,2011,58.7000007629395,3.278,1259.06863265643
Liberia,2011,58.2000007629395,4.945,342.853993635878
Libya,2011,29.8999996185303,2.576,4509.2559380325
Lithuania,2011,55,1.55,13003.8635772158
Luxembourg,2011,49.2999992370605,1.52,103588.589182702
"Macao SAR, China",2011,65.8000030517578,1.112,62593.5463763631
"Macedonia, FYR",2011,43.4000015258789,1.482,4660.12015996659
Madagascar,2011,87,4.59,408.550116717315
Malawi,2011,84.9000015258789,5.423,479.100490238244
Malaysia,2011,44.2000007629395,1.982,9397.57595380576
Maldives,2011,55.5,2.194,6699.61456657533
Mali,2011,50.4000015258789,6.474,704.94832720283
Malta,2011,35.5999984741211,1.45,21381.4113767894
Mauritania,2011,28.3999996185303,4.778,1233.11746172368
Mauritius,2011,43.4000015258789,1.55,8313.27125413517
Mexico,2011,43.2000007629395,2.328,9086.03194102748
Moldova,2011,38.2000007629395,1.273,1743.48807670045
Mongolia,2011,55.5999984741211,2.607,3056.31496405566
Montenegro,2011,42.2000007629395,1.745,6890.40828391109
Morocco,2011,26.1000003814697,2.544,2967.76992367239
Mozambique,2011,86,5.521,434.784799668041
Myanmar,2011,75.1999969482422,2.33,1003.55811468889
Namibia,2011,55.4000015258789,3.6,5292.74779208093
Nepal,2011,79.9000015258789,2.486,608.92952409369
Netherlands,2011,58.2000007629395,1.76,50940.5857116201
New Zealand,2011,61.9000015258789,2.09,34263.8661904364
Nicaragua,2011,46.5999984741211,2.383,1598.89409424797
Niger,2011,39.9000015258789,7.656,345.249725618257
Nigeria,2011,48,5.802,2363.6709577803
Norway,2011,61.5,1.88,87354.8307090868
Oman,2011,28.2000007629395,2.879,18066.0883056177
Pakistan,2011,24.1000003814697,3.802,1049.5945096142
Panama,2011,48.9000015258789,2.5,8781.08270751395
Papua New Guinea,2011,70.5999984741211,3.927,1535.84948938745
Paraguay,2011,55.0999984741211,2.675,3320.80110294056
Peru,2011,67.8000030517578,2.525,5269.66039375972
Philippines,2011,50.9000015258789,3.088,2189.33977741314
Poland,2011,48.5,1.33,13224.4819622291
Portugal,2011,55.2999992370605,1.35,22160.7947792673
Puerto Rico,2011,34.5,1.5965,26237.6551341103
Qatar,2011,50.7000007629395,2.077,74448.8721242296
Romania,2011,48.2999992370605,1.47,8426.47469757906
Russian Federation,2011,56.9000015258789,1.58,11121.5135288871
Rwanda,2011,86.6999969482422,4.287,582.204014918494
Samoa,2011,23.2999992370605,4.277,3706.59539648317
Sao Tome and Principe,2011,44.5,4.74,1180.32179744764
Saudi Arabia,2011,18,2.93,20121.8373385408
Senegal,2011,65.8000030517578,5.173,983.870685612538
Serbia,2011,44.0999984741211,1.4,5531.21834845859
Sierra Leone,2011,65.6999969482422,5.01,464.125482184647
Singapore,2011,58.0999984741211,1.2,48439.941425418
Slovak Republic,2011,50.4000015258789,1.45,17047.6228755747
Slovenia,2011,52.2999992370605,1.56,23542.1162148402
Solomon Islands,2011,53.4000015258789,4.168,1410.60896086799
South Africa,2011,43.9000015258789,2.438,7520.40594081064
Spain,2011,52.0999984741211,1.34,30322.4900969539
Sri Lanka,2011,34.9000015258789,2.17,3033.71462076092
St. Lucia,2011,62.5,1.96,6943.70263502482
St. Vincent and the Grenadines,2011,55.5999984741211,2.046,6204.16158432992
Sudan,2011,31.1000003814697,4.562,1525.67330586705
Suriname,2011,40.2999992370605,2.438,8785.15110503555
Swaziland,2011,43.5999984741211,3.483,3804.23963617821
Sweden,2011,59.7000007629395,1.9,53061.7464872864
Switzerland,2011,60.9000015258789,1.52,74781.3731613188
Tajikistan,2011,58.5,3.523,781.50095076399
Tanzania,2011,88.1999969482422,5.359,740.644345477547
Thailand,2011,64.4000015258789,1.542,5138.27492015332
Timor-Leste,2011,24.7999992370605,5.5,909.503102485559
Togo,2011,80.6999969482422,4.798,506.825174880815
Tonga,2011,53.5999984741211,3.864,3637.74611187629
Trinidad and Tobago,2011,52.7000007629395,1.804,16551.4616482454
Tunisia,2011,25,2.15,4047.8924621452
Turkey,2011,28.7999992370605,2.118,10817.7152230424
Turkmenistan,2011,46.5,2.381,5072.36064681155
Uganda,2011,76,6.059,644.559732039759
Ukraine,2011,52.7000007629395,1.459,3138.46507001494
United Arab Emirates,2011,46.4000015258789,1.841,34454.0112718863
United Kingdom,2011,55.5,1.91,38986.8684399667
United States,2011,57,1.8945,48774.7830879542
Uruguay,2011,55.2999992370605,2.063,12513.02760167
Uzbekistan,2011,47.7000007629395,2.3,1451.88350530969
Vanuatu,2011,61.5,3.456,2932.81145383276
"Venezuela, RB",2011,50.7000007629395,2.444,13940.921146104
Vietnam,2011,72.5,1.953,1401.8418086487
West Bank and Gaza,2011,14.8999996185303,4.369,2447.51223897515
"Yemen, Rep.",2011,25,4.556,1113.14441861002
Zambia,2011,73.1999969482422,5.599,1491.49228906242
Zimbabwe,2011,83.0999984741211,4.039,739.633123270707
Afghanistan,2012,15.6999998092651,5.272,651.001851952577
Albania,2012,45,1.735,4277.1433100358
Algeria,2012,15,2.909,4581.32751724446
Angola,2012,63.0999984741211,6.251,3972.60095029394
Argentina,2012,47.2999992370605,2.347,10626.8391493367
Armenia,2012,53.9000015258789,1.581,3489.72888909098
Australia,2012,58.7999992370605,1.921,53321.8793380913
Austria,2012,54.5999984741211,1.44,47946.0560743247
Azerbaijan,2012,62.5,2,5820.0798474712
"Bahamas, The",2012,69.3000030517578,1.893,22029.9686309219
Bahrain,2012,39.4000015258789,2.095,20396.9494949542
Bangladesh,2012,57.2999992370605,2.245,842.053283162042
Barbados,2012,65.9000015258789,1.788,15959.3227537143
Belarus,2012,49.9000015258789,1.62,6264.93185301266
Belgium,2012,46.9000015258789,1.79,44296.3292455722
Belize,2012,49.0999984741211,2.643,4398.92575180999
Benin,2012,67.5,4.927,748.470598224147
Bhutan,2012,66.4000015258789,2.152,2416.71361756564
Bolivia,2012,64.0999984741211,3.073,2122.39344369528
Bosnia and Herzegovina,2012,34.0999984741211,1.28,4481.5842906791
Botswana,2012,71.8000030517578,2.881,6641.10242700466
Brazil,2012,59.5,1.812,11557.2673689406
Brunei Darussalam,2012,52.9000015258789,1.913,35388.7638101273
Bulgaria,2012,47.7999992370605,1.5,7062.13711726262
Burkina Faso,2012,77.0999984741211,5.693,614.962717763197
Burundi,2012,83.1999969482422,6.123,216.967683012505
Cabo Verde,2012,51.0999984741211,2.376,3492.09648974081
Cambodia,2012,78.9000015258789,2.739,870.474865171171
Cameroon,2012,63.5999984741211,4.859,1187.90673333643
Canada,2012,61.5999984741211,1.61,48721.1802997398
Central African Republic,2012,72.5,4.451,462.375678614678
Chad,2012,64,6.374,913.376024249716
Chile,2012,49,1.789,13963.6654022735
China,2012,63.7999992370605,1.549,5336.06002747016
Colombia,2012,55.7000007629395,1.948,6789.59168622107
Comoros,2012,35,4.628,764.133252474585
"Congo, Dem. Rep.",2012,70.6999969482422,6.199,334.352204129323
"Congo, Rep.",2012,68.4000015258789,4.961,3007.45835972989
Costa Rica,2012,46.4000015258789,1.866,8753.17672826291
Cote d'Ivoire,2012,52.2000007629395,5.121,1248.19121217003
Croatia,2012,44.7999992370605,1.51,13640.3454912955
Cuba,2012,43.2999992370605,1.628,6006.08024717814
Cyprus,2012,55.7999992370605,1.464,28745.5391473272
Czech Republic,2012,50.0999984741211,1.45,19929.7118905621
Denmark,2012,59.0999984741211,1.73,57811.7346806697
Djibouti,2012,36.0999984741211,3.332,1449.03381251393
Dominican Republic,2012,51.2000007629395,2.539,5630.94090764826
Ecuador,2012,54.4000015258789,2.599,5140.32057852104
"Egypt, Arab Rep.",2012,23.6000003814697,3.306,2658.78747641583
El Salvador,2012,47.5999984741211,1.991,3673.26288721449
Equatorial Guinea,2012,80.5999984741211,5.011,24304.5233007482
Eritrea,2012,79.9000015258789,4.444,NA
Estonia,2012,56,1.56,16539.1980665458
Ethiopia,2012,78.1999969482422,4.642,392.205058054653
Fiji,2012,37.5,2.615,3759.29171299663
Finland,2012,56,1.8,46280.3116050423
France,2012,50.9000015258789,2.01,41227.1835155204
Gabon,2012,56,4.01,10030.6295312723
"Gambia, The",2012,72.1999969482422,5.775,533.791153522585
Georgia,2012,56.2000007629395,1.82,3469.67168907551
Germany,2012,53.5,1.38,44261.8950601021
Ghana,2012,67.1999969482422,4.238,1569.95590485655
Greece,2012,44.2000007629395,1.35,22831.8860868615
Guatemala,2012,49.0999984741211,3.317,2884.92058399268
Guinea,2012,65.5,5.175,439.871776078498
Guinea-Bissau,2012,68.0999984741211,4.972,529.967558736612
Guyana,2012,42.2999992370605,2.615,3292.23376182673
Haiti,2012,60.5999984741211,3.169,698.813565116545
Honduras,2012,42.5,2.514,2198.42753307587
"Hong Kong SAR, China",2012,51.5999984741211,1.285,34064.8502257393
Hungary,2012,44.7000007629395,1.34,13144.7094935191
Iceland,2012,70.5999984741211,2.04,42591.4191752257
India,2012,26.8999996185303,2.51,1476.57465354791
Indonesia,2012,51.2999992370605,2.5,3426.99169262839
"Iran, Islamic Rep.",2012,16.3999996185303,1.742,5951.61375209339
Iraq,2012,14.6999998092651,4.637,5149.97489720421
Ireland,2012,52.7000007629395,2.01,47706.8831222606
Israel,2012,58.0999984741211,3.05,31785.2527947601
Italy,2012,39.4000015258789,1.43,34887.3730078628
Jamaica,2012,56.0999984741211,2.102,4925.34026476195
